,OsloO,OsloS,OsloN,OsloV,Aas,Moss,Fredrikstad,Sarpsborg,Drammen,Lillestrom,Jessheim,Honefoss,Nesbyen,Gol,Geilo,Kongsberg,Porsgrunn,Seljord,Horten,Sandefjord,Rauland,Risor,Arendal,Grimstad,KristiansandS,KristiansandN,Mandal,Lyngdal,Vestbygd,Flekkefjord,Tonstad,Evje,Rysstad,Hovden,Aamli,Egersund,Heskestad,Byrkjedal,Bryne,Erfjord,StavangerS,StavangerO,StavangerV,Aardal,Sauda,Vikedal,Aksdal,Haugesund,Ferkingstad,Bomlo,Skaanevik,Roldal,Odda,Rosendal,Mundheim,Osoyro,Fusa,Austevoll,Eikelandsosen,Norheimsund,Kinsarvik,Eidfjord,Vossevangen,BergenS,Loddefjord,BergenN,Nyborg,Aagotnes,Flaam,Sogndal,Forde,Nordfjordeid,Maaloy,Kongsvinger,Flisa,Hamar,Gjovik,Lillehammer,Trysil,Koppang,Vinstra,Beitostolen,Lom,Dokka,Hodalen,Alvdal,Dombaas,Vestre Gausdal,Fagernes,Geiranger,Volda,Ulsteinvik,Aalesund,Aandalsnes,Molde,Tingvoll,Sunndalsora,Kristiansund,Rindal,Orkanger,Hestvika,Kvenvaer,Sistranda,Titran,Oppdal,Berkaak,Rennebu,Storen,Melhus,TrondheimV,TrondheimS,TrondheimN,TrondheimO,Roros,Haltdalen,Selbu,Hommelvik,Stjordal,Meraaker,Frosta,Vanvikan,Brekstad,Levanger,Mosvik,Steinkjer,Aafjord,Steinsdalen,Flatanger,Namsos,Namsskogan,Foldereid,Rorvik,Bronnoysund,Hattfjelldal,Mosjoen,Sandnessjoen,Mo i Rana,Jektvik,Glomfjord,Krokstranda,Storjord,Fauske,Bodo,Morsvikbotn,Leinesfjorden,Hamsund,Ballangen,Narvik,Sortland,Andenes,Nordland,Leknes,Sorvaagen,Harstad,Bardufoss,Gryllefjord,Elverhoy,Tromso,Skulsfjord,Hansnes,Finnsnes,Olderdalen,Skjervoy,Alta,Kautokeino,Karasjok,Lakselv,Olderfjord,Honningsvaag,Hammerfest,Veidnes,Mehamn,Borselv,Tana bru,Tana,Vadso,Kirkenes,Vardo,Baatsfjord
Honefoss,1.313888889,1.2025,1.234166667,1.003333333,1.605,1.851944444,2.390555556,2.225277778,1.2725,1.448611111,1.285833333,0,1.718055556,2.029722222,2.884722222,1.614444444,2.561388889,3.030555556,1.865833333,2.169166667,3.896944444,3.854444444,4.081944444,4.316944444,4.901111111,4.838055556,6.128611111,6.553333333,7.1775,7.0575,7.154722222,5.381388889,5.181111111,4.838611111,4.400555556,8.128055556,7.683888889,8.3525,8.749444444,6.849444444,8.942777778,9,8.946388889,8.564444444,6.490555556,7.07,7.411944444,7.694722222,8.105833333,7.986111111,6.574444444,5.28,6.020833333,6.921666667,7.419722222,7.231666667,7.366944444,9.066388889,7.123611111,6.858055556,6.283333333,6.253888889,5.531111111,7.073333333,7.244166667,7.115555556,6.91,7.553333333,4.46,5.539444444,7.201111111,7.438611111,8.3475,2.263888889,3.029166667,2.077222222,1.564166667,2.310833333,3.347777778,3.625555556,3.4375,2.906666667,4.718888889,1.793333333,5.611388889,4.707222222,4.434166667,2.670555556,2.176388889,6.6125,7.658333333,8.225277778,7.8225,6.123333333,8.123888889,7.429444444,6.659444444,8.275833333,7.396388889,7.5325,8.700277778,9.231666667,9.118888889,9.8925,5.551666667,6.162222222,6.175555556,6.689444444,7.214722222,7.693888889,7.4075,7.519166667,7.546388889,5.959166667,6.724166667,8.145,7.815833334,8.075555556,8.841388889,8.725833333,9.078333333,9.628888889,8.802777778,9.619444444,9.472777778,9.946666667,10.72083333,11.54222222,10.78555556,11.7725,11.83666667,12.83611111,14.25305556,13.3825,13.62444445,14.65333333,15.00638889,19.47111111,19.94611111,15.90694445,17.37,17.60472222,18.53083333,18.6975,20.125,20.12694444,21.89444444,22.70222222,22.71333333,24.24861111,22.78694444,23.17222222,22.16305555,23.03388889,24.04111111,26.29861111,25.59444444,25.58555556,26.27416667,27.48583333,24.79666667,24.62833333,26.29638889,25.21166667,23.30222222,25.15083333,26.19777778,26.85861111,28.51861111,27.50166667,29.14888889,31.13777778,26.80666667,26.77027778,27.26888889,27.67611111,27.39666666,28.86305556,30.28972222
Nesbyen,2.643611111,2.532222222,2.558888889,2.333055556,2.934722222,3.181944444,3.72,3.555,2.500833333,2.777777778,2.820277778,1.685,0,0.311944444,1.173055556,2.576388889,3.864722222,3.942777778,3.169166667,3.4725,4.809166667,5.156388889,5.383888889,5.618888889,6.203055556,6.14,7.430555556,7.855277778,8.479166667,8.359444444,8.456944444,6.683333333,6.139166667,5.411666667,5.702222222,9.430277778,8.985833333,9.654722222,10.05166667,7.600555556,9.878611111,9.856111111,9.746944444,9.315277778,7.146666667,7.116944444,7.458888889,7.741666667,8.152777778,7.928888889,6.621388889,6.154166667,5.375,6.300277778,5.705555556,5.513611111,5.652777778,7.348333333,5.409444444,5.143888889,4.569166667,4.539722222,3.816944444,5.355277778,5.526111111,5.3975,5.191944444,5.835277778,2.745833333,3.832777778,5.494722222,6.826388889,7.684444444,3.798333333,4.561111111,3.609444444,2.851111111,3.1525,4.879722222,5.310555556,4.162222222,2.057222222,5.455277777,2.183888889,6.751666667,5.893333333,5.275833333,3.166388889,1.354722222,7.373055555,7.076666667,7.643611111,8.664166667,6.965,8.965277778,8.271111111,7.501666667,9.1175,8.241666666,8.374722222,9.545555555,10.07694444,9.964166666,10.73777778,6.396944444,7.0075,7.020833333,7.534722222,8.06,8.539166667,8.252777778,8.364444444,8.391666667,7.115277778,7.880277778,9.301111111,8.626666666,8.919999999,9.685555555,9.571111111,9.923333333,10.47416667,9.648055555,10.46166666,10.315,10.79166667,11.53166666,12.35305555,11.59638888,12.58333333,12.6475,13.64694444,15.06388888,14.19333333,14.43527777,15.46416666,15.81722222,20.31638888,20.75694444,16.71777777,18.18083333,18.41555555,19.34166666,19.50833333,20.93583333,20.93777778,22.70527777,23.53944444,23.52416667,25.05944445,23.59777777,23.98305555,22.97388888,23.84472223,25.13972222,27.10944444,27.12694444,27.11805556,27.80666667,29.01833333,25.89527777,26.16055556,27.81027778,26.74388889,24.83444444,26.68305556,27.73,28.39083333,30.05083333,29.03388889,30.68111111,32.67,28.33888889,28.30333333,28.80194444,29.20916667,28.93111111,30.39611111,31.82277778
Gol,2.966111111,2.854722222,2.881388889,2.655555556,3.257222222,3.504166667,4.0425,3.8775,2.823055556,3.100277778,3.142777778,2.0075,0.323055556,0,0.8775,2.899166667,4.1875,4.093611111,3.491944444,3.795277778,4.735,5.479166667,5.706666667,5.941666667,6.525833333,6.462777778,7.753333333,8.177777778,8.801666667,8.681944444,8.779722222,7.006111111,6.181944444,5.116111111,5.981666667,9.753055556,9.308333333,9.9775,9.931944444,7.307222222,9.585277778,9.562777778,9.476111111,9.022222222,6.853333333,6.823611111,7.165555556,7.448333333,7.859444444,7.635555556,6.328055556,5.860833333,5.081666667,6.006944444,5.412222222,5.220277778,5.359444444,7.055,5.116111111,4.850555556,4.275833333,4.246388889,3.523611111,5.061944444,5.232777778,5.104166667,4.898611111,5.541944444,2.4525,3.531388889,5.193333333,6.525,7.383055556,4.120833333,4.583055556,3.414722222,2.541111111,2.8425,4.901666667,5.0725,3.861944444,1.749722222,5.143333333,1.873888889,6.441666667,5.583333333,4.965833333,2.857777778,1.047222222,7.061111111,6.775277778,7.342222222,8.354166667,6.655,8.655277778,7.961666667,7.191666667,8.808055556,7.931666666,8.064722222,9.235555555,9.766944444,9.654166666,10.42777778,6.086944444,6.6975,6.710833333,7.224722222,7.75,8.229166667,7.942777778,8.054444444,8.081666667,6.805277778,7.570277778,8.991111111,8.314722222,8.608055555,9.373611111,9.261111111,9.613333333,10.16416667,9.338055555,10.14972222,10.00305556,10.48166667,11.21972222,12.04111111,11.28444444,12.27138889,12.33555556,13.335,14.75194444,13.88138889,14.12333333,15.15222222,15.50527778,20.00638888,20.445,16.40583333,17.86888889,18.10361111,19.02972222,19.19638889,20.62388889,20.62583333,22.39333333,23.2275,23.21222222,24.7475,23.28583333,23.67111111,22.66194444,23.53277778,24.82777778,26.7975,26.95944444,26.95055555,27.60055555,28.85083333,25.58333333,26.18583333,27.83555556,26.76916667,24.85972222,26.70833333,27.75527778,28.41611111,30.07611111,29.05916667,30.70638889,32.69527778,28.36416667,28.32861111,28.82722222,29.23444444,28.85805556,30.42138889,31.84805556
Geilo,3.8125,3.700833333,3.727777778,3.501944444,4.103611111,4.350555556,4.888888889,4.723888889,3.499722222,3.946666667,3.988888889,2.853888889,1.171666667,0.878611111,0,2.768888889,4.607777778,3.216111111,4.105555556,4.408888889,3.8575,5.969444444,6.091388889,6.318333333,6.728333333,6.665,7.676111111,7.603055555,8.227222222,8.093333333,7.9275,6.153888889,5.304444444,4.238611111,5.104166667,8.900833333,8.636944444,9.125555555,9.522222222,6.915277778,9.240277778,9.170833333,9.084166667,8.630277778,6.461388889,6.431666667,6.773611111,7.056388889,7.4675,7.244444444,5.936111111,5.468888889,4.689722222,5.615,5.021111111,4.829166667,4.968333333,6.663888889,4.725,4.459722222,3.884722222,3.855277778,3.1325,4.670833333,4.841666667,4.713055556,4.5075,5.150833333,2.061388889,3.844722222,5.506666667,6.838333333,7.696388889,4.966944444,5.323611111,4.155277778,3.281388889,3.582777778,5.642222222,5.920277778,4.592222222,2.4875,5.990833333,2.614166667,7.181666667,6.323333333,5.706111111,3.736388889,1.785,7.8275,7.088611111,7.655555556,9.094444444,7.395277778,9.395555556,8.700833333,7.931666667,9.547222222,8.669166666,8.804722222,9.973055555,10.50444444,10.39166667,11.16527778,6.824444444,7.435,7.448333333,7.962222222,8.4875,8.966388889,8.68,8.791388889,8.818888889,7.542777778,8.307777778,9.728611111,9.051944444,9.345277777,10.11083333,9.998611111,10.35055556,10.90166667,10.07555556,10.88694444,10.74027778,11.21888889,11.95694444,12.77833333,12.02166667,13.00861111,13.07277778,14.07222222,15.48916667,14.61861111,14.86055556,15.88944444,16.2425,20.74388888,21.18222222,17.14305556,18.60611111,18.84083333,19.76694444,19.93361111,21.36111111,21.36305555,23.13055555,23.96472222,23.94944444,25.48472222,24.02305555,24.40833333,23.39916666,24.27,25.565,27.53472222,27.69666666,27.68777777,28.33777777,29.58805555,26.32055555,26.92333333,28.57333333,27.5075,25.59805556,27.44666667,28.49361111,29.15361111,30.81361111,29.7975,31.44472222,33.43361111,29.1025,29.06638889,29.565,29.9725,29.59555556,31.15972222,32.58583333
Kongsberg,1.686944444,1.575555556,1.602222222,1.376388889,1.687222222,1.927222222,2.465833333,2.300555556,0.795,1.821666667,2.020277778,1.5625,2.578055556,2.889722222,2.746111111,0,1.860555556,1.6075,1.422222222,1.703055556,2.473888889,3.318333333,3.545833333,3.780833333,4.365,4.301944444,5.5925,5.899444444,6.523611111,6.389722222,6.223611111,4.450277778,3.758333333,3.416111111,3.400555556,7.196944444,6.933333333,7.421388889,7.818333333,5.426388889,8.011666667,8.068888889,8.015277778,7.141388889,5.068333333,5.647222222,5.989166667,6.271944444,6.683333333,6.563333333,5.151666667,3.857222222,4.598055556,5.498888889,6.689444444,7.575277778,7.231388889,8.695555556,6.998611111,6.783611111,5.396944444,5.909166667,5.856944444,7.395277778,7.566111111,7.4375,7.231944444,7.875277778,4.785833333,6.399444444,8.060833333,8.931666667,9.840555556,2.854166667,3.725,3.009444444,3.057222222,3.803888889,4.279722222,4.582222222,4.936944444,4.065277778,6.211944444,3.188611111,6.568055556,5.663888889,5.927222222,4.17,3.362777778,8.105555556,9.157777778,9.724722222,9.315555556,7.616388889,9.616666667,8.921388889,8.1525,9.767777778,8.517222222,8.653055556,9.821111111,10.37722222,10.26444444,11.03833333,7.044722222,7.283055556,7.296388889,7.810277778,8.335555556,8.814722222,8.528333333,8.639722222,8.667222222,6.916666667,7.681666667,9.1025,8.942777777,9.205,9.970555555,9.863333334,10.19888889,10.74972222,9.935833333,10.74027778,10.59361111,11.06722222,11.84777778,12.66916667,11.9125,12.89944444,12.96361111,13.96305555,15.38,14.50944444,14.75138889,15.78027778,16.13333333,20.61138889,21.07305555,17.03388889,18.49694444,18.73166666,19.65777777,19.82444444,21.25194444,21.25388889,23.02138888,23.65861111,23.84027778,25.37555556,23.91388888,24.29916666,23.29,24.16083334,24.99777778,27.42555556,26.55194444,26.54305556,27.23166667,28.44333333,25.75305556,25.58555556,27.25361111,26.13333333,24.22388889,26.0725,27.11944444,27.78055555,29.44055555,28.42333333,30.07055555,31.94583333,27.72833333,27.55444444,28.05305556,28.59694444,27.95666667,29.78416666,31.10972222
Porsgrunn,2.446666667,2.335277778,2.361944444,2.136111111,2.443333333,2.475277778,3.126111111,2.960833333,1.615277778,2.580833333,2.78,2.602777778,3.898611111,4.210277778,4.5675,1.8375,0,1.676111111,1.079166667,0.720555556,2.5425,1.604444444,1.831944444,2.066944444,2.651388889,2.588055556,3.878611111,4.304444444,4.928611111,4.808611111,4.905277778,3.131666667,3.735833333,3.484722222,2.150555556,5.878611111,5.435,6.103333333,6.5,5.495,6.693333333,6.750555556,6.696944444,7.21,5.136944444,5.715833333,6.057777778,6.340555556,6.751944444,6.631944444,5.220277778,3.925833333,4.666666667,5.5675,6.758055556,8.105833333,7.3,8.764166667,7.067222222,6.852222222,5.465555556,5.977777778,6.361944444,7.933333333,8.104166667,7.975555556,7.77,8.413333333,6.606666667,7.719444444,9.380833333,9.933888889,10.84277778,3.613888889,4.484722222,3.769166667,4.073055556,4.806111111,5.039444444,5.3175,5.932777778,5.205833333,7.214166667,4.284166667,7.303333333,6.399166667,6.929444444,5.165833333,4.503333333,9.107777778,10.15361111,10.72055556,10.31777778,8.618611111,10.61888889,9.922777778,9.154166667,10.76916667,9.252777777,9.388333333,10.55666667,11.11277778,11,11.77388889,8.046944444,8.018611111,8.031944444,8.545833333,9.071111111,9.55,9.263611111,9.375,9.4025,7.652222222,8.417222222,9.838055556,9.678055555,9.940277778,10.70583333,10.59888889,10.93416667,11.48527778,10.67111111,11.47555556,11.32888889,11.8025,12.58305556,13.40444444,12.64777778,13.63472222,13.69888889,14.69833333,16.11527778,15.24472222,15.48666667,16.51555556,16.86861111,21.34694444,21.80833333,17.76916667,19.23222222,19.46694444,20.39305555,20.55972222,21.98722222,21.98916667,23.75666666,24.39472222,24.57555556,26.11083334,24.64916666,25.03444444,24.02527778,24.89611112,25.73416667,28.16083333,27.2875,27.27861111,27.96722222,29.17888889,26.48916667,26.32111111,27.98916667,26.88944444,24.98,26.82861111,27.87555555,28.53666666,30.19666666,29.17944444,30.82666666,32.6775,28.48444444,28.31444444,28.81305556,29.35305555,28.71638889,30.54027777,31.86972222
Seljord,3.136388889,3.025,3.051666667,2.825833333,3.133055556,3.373333333,3.911388889,3.746388889,2.227777778,3.270555556,3.469722222,3.000833333,3.767222222,4.079166666,4.025555556,1.613055556,1.795277778,0,2.681111111,2.385833333,0.958055556,2.753333333,2.875277778,3.102222222,3.512222222,3.448888889,4.46,4.386944444,5.011111111,4.877222222,4.711388889,2.937777778,2.264444444,1.900555556,1.888055556,5.684722222,5.420833333,5.909444444,6.306111111,3.910833333,6.499444444,6.556666667,6.503055556,5.625833333,3.552777778,4.131666667,4.473611111,4.756666667,5.167777778,5.047777778,3.636111111,2.341666667,3.082222222,3.983055556,5.173611111,6.521666667,5.715555556,7.180555556,5.482777778,5.201111111,3.881388889,4.393611111,4.778055556,6.349166667,6.52,6.391388889,6.185833333,6.829166667,5.876388889,7.6,9.101666667,10.34555556,11.27861111,4.303611111,5.174444444,4.458888889,4.471111111,5.217777778,5.729166667,6.007222222,6.344444444,5.479166667,7.625833333,4.603055556,7.980277778,7.088888889,7.341111111,5.5775,4.776666667,9.519444444,10.57194444,11.13222222,10.72944444,9.030277778,11.03055556,10.33444444,9.565833333,11.18083333,9.941666666,10.07805556,11.24555556,11.80166667,11.68888889,12.46277778,8.457777778,8.7075,8.720833333,9.234722222,9.76,10.23888889,9.9525,10.06388889,10.09138889,8.341111111,9.106111111,10.52666667,10.36694444,10.62916667,11.39472222,11.28777778,11.62305556,12.17416667,11.36,12.16444444,12.01777778,12.49138889,13.27194444,14.09333333,13.33666666,14.32361111,14.38777777,15.38722222,16.80416666,15.93361111,16.17555555,17.20444444,17.5575,22.03583333,22.49722222,18.45805555,19.92111111,20.15583333,21.08194444,21.24861111,22.67611111,22.67805555,24.44555555,25.0825,25.26444444,26.79972222,25.33805555,25.72333333,24.71416666,25.585,26.42166667,28.84972222,27.97555556,27.96666667,28.65527778,29.86694444,27.17666667,27.00888889,28.67694444,27.5175,25.53138889,27.38,28.42694444,29.165,30.82527778,29.80777778,31.37805555,33.36694444,29.03583333,29.00444444,29.50305556,30.04277778,29.40638889,31.23,32.55972222
Horten,1.725,1.613611111,1.640277778,1.414444444,1.725277778,1.519444444,2.170277778,2.005277778,0.895555556,1.859722222,2.058333333,1.884166667,3.178333333,3.49,4.0875,1.3625,1.055833333,2.645833333,0,0.656388889,3.512222222,2.349722222,2.577222222,2.812222222,3.396666667,3.333333333,4.623888889,5.049166667,5.673333333,5.553333333,5.650277778,3.876944444,4.650277778,4.453888889,2.895833333,6.623611111,6.179722222,6.848055556,7.245,6.464444444,7.438333333,7.495555556,7.441944444,8.179444444,6.105833333,6.685277778,7.027222222,7.31,7.721111111,7.601388889,6.189722222,4.895277778,5.636111111,6.536944444,7.728055556,8.691944444,8.27,9.733611111,8.037222222,7.821666667,6.435,6.946666667,6.991388889,8.529722222,8.700555556,8.571944444,8.366388889,9.009722222,5.920277778,6.999166667,8.660555556,9.212222222,10.12111111,2.892222222,3.763055556,3.0475,3.354444444,4.084444444,4.317777778,4.595833333,5.211111111,4.487222222,6.4925,3.565277778,6.581666667,5.6775,6.207777778,4.444166667,3.784722222,8.386111111,9.431944444,9.998888889,9.596111111,7.896944444,9.897222222,9.201666667,8.433055556,10.04805556,8.530277777,8.666666667,9.834166666,10.39027778,10.2775,11.05138889,7.325,7.296111111,7.309444444,7.823333333,8.348611111,8.827777778,8.541388889,8.652777778,8.680277778,6.929722222,7.694722222,9.115555556,8.955833333,9.218055556,9.983611111,9.876388889,10.21194444,10.76277778,9.948888889,10.75333333,10.60666667,11.08027778,11.86083333,12.68222222,11.92555555,12.9125,12.97666667,13.97611111,15.39305556,14.5225,14.76444444,15.79333333,16.14638889,20.62444444,21.08611111,17.04694444,18.51,18.74472222,19.67083333,19.8375,21.265,21.26694444,23.03444444,23.67166667,23.85333333,25.38861111,23.92694444,24.31222222,23.30305555,24.17388889,25.01083333,27.43861111,26.565,26.55611111,27.24472222,28.45638889,25.76611111,25.59861111,27.24833333,26.17138889,24.26194444,26.11055556,27.1575,27.81861111,29.47861111,28.46138889,30.10861111,32.0975,27.76638889,27.59222222,28.09083333,28.635,27.99444444,29.82222222,31.1475
Sandefjord,2.04,1.928611111,1.955277778,1.729444444,2.036666667,2.079166667,2.73,2.564722222,1.208055556,2.174444444,2.373333333,2.196111111,3.491944444,3.803611111,4.401666667,1.676944444,0.735277778,2.326944444,0.674722222,0,3.193333333,2.031666667,2.259166667,2.494166667,3.078611111,3.015277778,4.305833333,4.731388889,5.355555556,5.235555556,5.332222222,3.558888889,4.338055556,4.135,2.577777778,6.305555556,5.861944444,6.53,6.926944444,6.145555556,7.120277778,7.1775,7.123888889,7.860555556,5.786944444,6.366388889,6.708333333,6.991111111,7.402222222,7.2825,5.870833333,4.576388889,5.317222222,6.218055556,7.409166667,8.756388889,7.951111111,9.414722222,7.718333333,7.502777778,6.116111111,6.627777778,7.011666667,8.583333333,8.754166667,8.625555556,8.42,9.063333333,6.233611111,7.312777778,8.974166667,9.527222222,10.43611111,3.207222222,4.078055556,3.3625,3.666388889,4.399444444,4.632777778,4.910833333,5.526111111,4.799166667,6.8075,3.877222222,6.896666667,5.9925,6.522777778,4.759166667,4.096666667,8.701111111,9.746944444,10.31388889,9.911111111,8.211944444,10.21222222,9.516111111,8.7475,10.3625,8.846111111,8.981666667,10.15,10.70611111,10.59333333,11.36722222,7.640277778,7.611944444,7.625277778,8.139166667,8.664444444,9.143333333,8.856944444,8.968333333,8.995833333,7.245555556,8.010555556,9.431388889,9.271388888,9.533611111,10.29916667,10.19222222,10.5275,11.07861111,10.26444444,11.06888889,10.92222222,11.39583333,12.17638889,12.99777778,12.24111111,13.22805556,13.29222222,14.29166666,15.70861111,14.83805556,15.08,16.10888889,16.46194444,20.94027777,21.40166666,17.3625,18.82555556,19.06027777,19.98638888,20.15305555,21.58055555,21.5825,23.35,23.9875,24.16888889,25.70416667,24.2425,24.62777777,23.61861111,24.48944445,25.32694444,27.75416667,26.88083333,26.87194444,27.56055556,28.77222222,26.08194444,25.91444444,27.56416667,26.48277778,24.57333333,26.42194444,27.46888889,28.13,29.79,28.77277778,30.42,32.40888889,28.07777778,27.90833333,28.40694444,28.94638889,28.31055556,30.13361111,31.46361111
Rauland,3.977222222,3.865555556,3.8925,3.666666667,3.974166667,4.214166667,4.7525,4.5875,3.068333333,4.111111111,4.310555556,3.842222222,4.434166667,4.746111111,4.860833333,2.450555556,2.619722222,0.941388889,3.5225,3.327222222,0,3.261666667,3.387777778,3.614722222,4.024722222,3.961388889,4.972222222,4.899444444,5.523611111,5.389722222,5.223888889,3.450277778,1.9275,1.749444444,2.400555556,6.197222222,5.933333333,6.421666667,6.818611111,3.76,6.540555556,6.521388889,6.441666667,5.475,3.401666667,3.980555556,4.3225,4.605555556,5.016666667,4.896666667,3.485,2.190555556,2.931111111,3.831944444,5.0225,6.370833333,5.564444444,7.029444444,5.331666667,5.05,3.730555556,4.242777778,4.627222222,6.198333333,6.369166667,6.240555556,6.035,6.678333333,5.725555556,7.794444444,8.951111111,10.78027778,11.63805556,5.144444444,6.015277778,5.299722222,5.318611111,6.065277778,6.57,6.848055556,7.191944444,6.320555556,8.473333333,5.443611111,8.820555556,7.929722222,8.188611111,6.425,5.618055556,10.36694444,11.03055556,11.5975,11.57694444,9.877777778,11.87805556,11.18111111,10.41305556,12.0275,10.7825,10.91888889,12.08638889,12.6425,12.52972222,13.30361111,9.305,9.548333333,9.561666667,10.07555556,10.60083333,11.07972222,10.79333333,10.90472222,10.93222222,9.181944444,9.946944444,11.3675,11.20777777,11.47,12.23555555,12.12861111,12.46388889,13.015,12.20083333,13.00527777,12.85861111,13.33222222,14.11277777,14.93416666,14.1775,15.16444444,15.22861111,16.22805555,17.645,16.77444444,17.01638888,18.04527777,18.39833333,22.87666666,23.33805555,19.29888889,20.76194444,20.99666666,21.92277777,22.08944444,23.51694444,23.51888888,25.28638888,25.92305556,26.10527777,27.64055555,26.17888888,26.56416666,25.55499999,26.42583333,27.26222222,29.69055555,28.81611111,28.80722222,29.49583333,30.7075,28.01722222,27.84944444,29.5175,28.42027778,26.47277778,28.22388889,29.27083333,30.0675,31.7275,30.71027778,32.22194444,34.21083333,29.87972222,29.9175,30.41611111,30.88388889,30.24861111,32.07111111,33.47277778
Risor,3.678611111,3.566944444,3.593888889,3.368055556,3.675555556,3.696944444,4.3475,4.1825,2.846388889,3.812777778,4.011944444,3.835,5.130833333,5.4425,5.905833333,3.176111111,1.558055556,2.755,2.301666667,1.956111111,3.296666667,0,0.853611111,1.082777778,1.666944444,1.603888889,2.894444444,3.32,3.943888889,3.824166667,3.921388889,2.1475,3.944444444,4.238333333,1.240833333,4.894722222,4.450555556,5.119444444,5.516111111,6.248888889,5.709722222,5.766944444,5.713333333,6.471388889,5.890277778,6.469722222,6.811666667,7.094444444,7.505555556,7.385833333,5.974166667,4.679722222,5.420555556,6.321388889,7.5125,8.859722222,8.054444444,9.518055556,7.821666667,7.606111111,6.219444444,6.731111111,7.115,8.686666667,8.8575,8.728888889,8.523333333,9.166666667,7.872222222,8.951388889,10.61277778,11.16583333,12.07444444,4.845833333,5.716666667,5.001111111,5.305277778,6.038055556,6.271388889,6.549444444,7.164722222,6.438055556,8.446111111,5.513055556,8.535277778,7.631111111,8.161388889,6.397777778,5.735555556,10.33972222,11.38555556,11.9525,11.54972222,9.850555556,11.85083333,11.15416667,10.38583333,12.00055556,10.48388889,10.62027778,11.78777778,12.34388889,12.23111111,13.005,9.277777778,9.249722222,9.263055556,9.776944444,10.30222222,10.78111111,10.49472222,10.60611111,10.63361111,8.883333333,9.648333333,11.06888889,10.90916666,11.17138889,11.93694444,11.83,12.16527778,12.71638889,11.90222222,12.70666666,12.56,13.03361111,13.81416666,14.63555555,13.87888889,14.86583333,14.93,15.92944444,17.34638889,16.47583333,16.71777778,17.74666666,18.09972222,22.57805555,23.03944444,19.00027778,20.46333333,20.69805555,21.62416666,21.79083333,23.21833333,23.22027777,24.98777777,25.62444444,25.80666666,27.34194444,25.88027777,26.26555555,25.25638888,26.12722222,26.96361111,29.39194444,28.5175,28.50861111,29.19722222,30.40888889,27.71861111,27.55083333,29.20083333,28.12166667,26.21222222,28.06083333,29.10777778,29.76888889,31.42888889,30.41166667,32.05888889,34.04777778,29.71666667,29.5475,30.04611111,30.58527778,29.95,31.7725,33.10277778
